"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_measurement","N2O_derivative","N2ONvolume_measurement","N2ONvolume_derivative","N2ONarea_measurement","N2ONarea_derivative","SP_measurement","SP_derivative","d18O_measurement","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification","Denitrification","Reduction","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"1675",2015-09-24,"1",60,30,"Zinal",0.274075,3.87529960383423,5.05889364799165,43.6595419632625,4.44051354179728,1.2001783514814,NA,-0.011420983399211,NA,-0.0130867387664429,NA,-0.00305714310759596,NA,0.0762981758766755,NA,0.0656606621239006,0.293475,0.193248184647303,5.30195771325349e-07,1.0670680693571e-05,6.15903499347286,0,6.15903499347286,2.16607743824391,0,6.15903499347286,5.43070148146511,46.4879303401217,1.67387651325723,40.062462920388,0.0333076672181887,11.9626211523002,22.1126891017681,-0.945969325486198,-0.172738877253961,-3.79997858258118,-0.293545043123609,9.65247839936622,17.1169394034281,0.127893561051067,10.740253088675,19.4955065534144,0.233464156590245,15.3328044040026,29.1978076344976,1.03176248176992,23.7706991221608,47.4454719664018
"1734",2015-09-25,"1",60,30,"Zinal",0.274075,3.86178688742794,5.1696212076541,43.7530100463464,4.42502999050508,1.19683370503172,NA,-0.0117424443623891,NA,-0.013455084256995,NA,-0.00315153153046107,NA,0.0775765346559766,NA,0.0666084561710849,0.293475,0.193248184647303,5.30195771325349e-07,1.06286020864586e-05,6.13474754442212,0,6.13474754442212,2.21875671101757,0,6.13474754442212,5.45620469090454,46.5578335878901,1.96221067374721,40.238400873809,-0.0387199697358855,13.4561433349457,25.3939210746496,-1.09799330889465,-0.584670752995203,-4.13937091060153,-0.462461202304946,8.43270182542544,14.7933019766231,-0.0321136232860629,14.9179338202428,28.4310114116305,0.367487846661569,18.3710719278584,35.6443204072427,1.11022893776599,25.8225803778,51.6564080863134
"1793",2015-09-26,"1",60,30,"Zinal",0.273115104,3.84791412704557,5.28140067057723,43.8469597266365,4.40913388268439,1.19337857589789,NA,-0.0120662520013936,NA,-0.0138261190174365,NA,-0.00324702453774821,NA,0.0787860590533317,NA,0.0674831584001386,0.292515104,0.195886902904564,5.54706540821786e-07,1.0585299879673e-05,6.39220567728946,0,6.39220567728946,2.34411546346277,0,6.39220567728946,5.48191351552527,46.6277599868498,2.24187970003987,40.3789913541495,0.0632375342478009,12.8393814066385,23.9104005917718,-1.30738927029858,-0.778303709155751,-5.13026676730059,-0.567308517721124,4.70771918655177,6.26171767416504,0.185112863078862,11.7935472837325,21.9163462843291,0.823374906450226,20.858111903666,41.0916647066955,1.13461369391484,28.4869672982354,57.24462732865
"1852",2015-09-27,"1",60,30,"Zinal",0.27165,3.83367977676761,5.39409216278117,43.9412464428822,4.39282344694275,1.18981147484829,NA,-0.0123918944602334,NA,-0.0141992570113429,NA,-0.00334348761096013,NA,0.0799211418640176,NA,0.0682800101160909,0.29105,0.199914419087137,5.93631495586857e-07,1.05407676305682e-05,6.81198153090451,0,6.81198153090451,2.42789126576035,0,6.81198153090451,5.50784442474707,46.6976421315934,2.51483261493688,40.4922833984482,0.270581601315719,11.020059327663,20.0607772913299,-0.520978140482192,0.15943761822158,-3.21960533642201,-0.0905005550175134,5.45983493706516,8.14312264075499,0.121213287584184,11.5250832003516,20.626701488203,0.701312831327552,15.7489661690629,30.3126454882764,1.16921486515793,20.2888996270936,39.867809899648
"1911",2015-09-28,"1",60,30,"Zinal",0.27165,3.81908218777636,5.50755299506307,44.0357186056179,4.37609679398175,1.18613086487643,NA,-0.0127188342149475,NA,-0.014573880594018,NA,-0.00344077726614432,NA,0.080976452657365,NA,0.0689945782405051,0.29105,0.199914419087137,5.93631495586857e-07,1.04949985517058e-05,6.78240321831625,0,6.78240321831625,2.42441995294597,0,6.78240321831625,5.53401536418588,46.7674087425337,2.78369013596876,40.5854701725673,0.264764792522557,11.6121419303786,21.4573039518215,-0.589463452826042,-1.61219716552435,-6.80200604942865,-0.228944173818183,7.12006087243048,12.2284583899321,0.222701731921465,12.7545832762163,23.8374549028729,0.622217532745172,16.8134189054508,32.4609079963486,1.25821983586914,22.6571392578958,45.3303593534325
"1970",2015-09-29,"1",60,30,"Zinal",0.27165,3.80411962354,5.6216387388251,44.1302195325875,4.35895193399574,1.18233517027403,NA,-0.0130465070468858,NA,-0.0149493454994138,NA,-0.00353874061387067,NA,0.0819469921195183,NA,0.069622794033445,0.2921109375,0.19699794151971,5.65260206239868e-07,1.04479855627313e-05,6.42932328719433,0,6.42932328719433,2.42000929261639,0,6.42932328719433,5.56044579912214,46.8369845991492,3.05123111801439,40.6644036286938,0.015794879369452,14.4276886562173,27.7170182663817,-0.723189757204482,0.719895547542056,-1.92531836707377,-0.391961573916878,11.3992548145826,21.0712781134951,0.0199435069789128,16.4357602722775,32.1362725382233,0.266059808101306,18.4160055698755,36.4584324709341,1.0556730120875,25.0363801773905,50.7091323075034
"2029",2015-09-30,"1",60,30,"Zinal",0.27165,3.78879028159264,5.7362042045258,44.2245895182276,4.34138680162849,1.17842278791147,3.414825084,-0.0133743276529945,3.91287863611066,-0.0153249784933449,1.08140522177785,-0.00363721748600615,3.81,0.0828281425826678,41.88,0.0701609841883871,0.2922625,0.19658130186722,5.61286252468132e-07,1.03997213642668e-05,6.35463186801713,0,6.35463186801713,2.41466048211541,0,6.35463186801713,5.58715674997556,46.9062904791979,3.32009971747196,40.7335707394301,0.503215553131964,8.53141735887791,15.0689993540476,-0.802651732276698,-0.215577273963527,-3.77417373370807,-0.0291452435943969,0.850240408239557,-1.58034213850095,0.715563928961059,2.89454562828348,2.76399592656321,1.12772118822466,14.9102587325909,29.0042508927122,1.20543683927883,24.5241251778287,49.6503382360653
"2088",2015-10-01,"1",60,30,"Zinal",0.27165,3.77309232218407,5.85110429335255,44.3186679817033,4.32339928880152,1.17439210076507,NA,-0.0137016873723669,NA,-0.0157000833871267,NA,-0.00373603913398202,NA,0.0836157206810567,NA,0.0706059042739186,0.2922625,0.19658130186722,5.61286252468132e-07,1.03501985347305e-05,6.32437150432634,0,6.32437150432634,2.40837788084338,0,6.32437150432634,5.61417081830131,46.9752431052077,3.59267234247068,40.7962769192612,0.545800524613597,8.57301891444565,15.34798619758,-0.210969282680174,0.170642942576584,-2.81521083270969,0.121467575844854,0.692140798607371,-1.61233057195327,0.388451302252381,8.71868146588833,15.2351242637105,1.14045468643573,14.8150308805105,28.7799283067633,1.25586286590151,17.6418221724846,34.9897678913129
"2147",2015-10-02,"1",60,30,"Zinal",0.273367708,3.75702390396768,5.96619469850336,44.4122956366216,4.3049872856071,1.17024149369412,NA,-0.0140279594298432,NA,-0.0160739427243281,NA,-0.00383502964053221,NA,0.0843060187864187,NA,0.070954746947488,0.2941317705,0.191442747069502,5.13868996623739e-07,1.02994096506443e-05,5.76167869593079,0,5.76167869593079,2.22994266554441,0,5.76167869593079,5.64151220171583,47.0437550998313,3.87102292152368,40.8548874416053,0.173222776504389,13.2132451170642,25.8734079829047,-0.589090674106874,0.300187257950526,-2.26734353336739,-0.147470647494053,9.15796262201842,16.4660171186447,0.151590826933997,12.6643390379693,24.3019356833914,0.434674184634206,17.8341369691064,36.0298290177406,1.03483861734567,23.9773250707494,49.3156568761328
"2206",2015-10-03,"1",60,30,"Zinal",0.27165,3.74058322677725,6.08133243930923,44.505316626676,4.28614872932407,1.16596937143201,NA,-0.0143525022728466,NA,-0.0164458199808833,NA,-0.00393400722142606,NA,0.0848958445366517,NA,0.0712051319815652,0.2922625,0.19658130186722,5.61286252468132e-07,1.02473474305946e-05,6.26152550287013,0,6.26152550287013,2.39304488941509,0,6.26152550287013,5.66920669606131,47.1117349519586,4.15694011401411,40.9110556453718,0.216629123391097,13.3011472580657,25.9294972822315,-0.858950726134142,0.474720352408204,-2.1682581923312,-0.126896734121896,6.01303535989613,9.6822832400057,0.20374879623324,13.9591843489152,27.3467654968516,0.651387305469326,19.2656165770101,39.0914492747024,1.15549163882603,27.7553207640683,57.4096318631458
"2265",2015-10-04,"1",60,30,"Zinal",0.272508854,3.72376858141581,6.1963762189723,44.5975805748275,4.26688166146843,1.16157417871395,NA,-0.0146746593880407,NA,-0.016814964258663,NA,-0.0040327829604041,NA,0.0853825554509089,NA,0.0713551584796263,0.293475,0.193248184647303,5.30195771325349e-07,1.01940049025888e-05,5.88390138564507,0,5.88390138564507,2.33413029585066,0,5.88390138564507,5.6972816830304,47.1790869958222,4.45196642179478,40.9659120537504,0.251500393287553,11.3870329494988,21.8582469103559,-0.834973749594267,-0.923971888705452,-5.29518664508872,-0.0309417396504668,7.58395831997022,13.2566070313855,0.321979494120669,11.4014444573181,21.9838853668276,0.485118470666767,15.6632030191964,31.3926929489994,1.13427557752461,25.4711897297163,52.6250808808329
"2324",2015-10-05,"1",60,30,"Zinal",0.27165,3.70657840624435,6.31118660456528,44.6889444987683,4.24718429263553,1.1570544224214,NA,-0.0149937647282713,NA,-0.0171806114588677,NA,-0.00413116357765194,NA,0.0857640820307717,NA,0.0714033391661501,0.2922625,0.19658130186722,5.61286252468132e-07,1.0139375594099e-05,6.1955505359445,0,6.1955505359445,2.37411016095572,0,6.1955505359445,5.72576610140052,47.2457114056994,4.7574416812675,41.0202107229186,0.361757545179455,12.1795578280983,23.6820453320149,-0.355148862949926,-0.0636399484923071,-3.27064305851477,-0.215424317874843,1.65564692573458,0.223453476164983,0.17624249523015,15.4651329954011,30.9906901140172,1.01463809821348,19.3512886596232,39.7207894596178,1.15291229734571,24.5638984097127,50.8027649978583
"2383",2015-10-06,"1",60,30,"Zinal",0.273367708,3.68901135021754,6.4256260357742,44.7792745518254,4.22705507472954,1.15240869557989,NA,-0.0153091444359881,NA,-0.0175419889022623,NA,-0.00422895120978911,NA,0.0860389483679631,NA,0.0713486267879593,0.294510677,0.190401147251037,5.04611631996195e-07,1.0083453743612e-05,5.53924858404959,0,5.53924858404959,2.16434746516758,0,5.53924858404959,5.75469039997589,47.311504209204,5.07454158209024,41.0744381159243,0.255992970430747,12.3441740904884,24.4557972926714,-0.101812929046602,1.51371968406333,0.611189486228424,0.0197162112047415,9.77626470856087,18.1869573973136,0.247949323656462,12.8806816719525,25.7528718467779,0.329305374497878,17.3548586325706,35.7268354790473,1.04519215010115,19.2174718557125,39.8346752688504
"2442",2015-10-07,"1",60,30,"Zinal",0.271852083,3.67106634187132,6.53955867633844,44.868447555582,4.20649278001297,1.14763570300421,3.757820737,-0.0156201202167485,4.30590033704371,-0.0178983209027922,1.18741447811144,-0.00432594434491657,7.78,0.0862062853450174,42.12,0.0711903941665402,0.2935255205,0.19310930567946,5.28927154735993e-07,1.00262345320357e-05,5.77321871620543,0,5.77321871620543,2.34008044572959,0,5.77321871620543,5.78408647030932,47.3763573225697,5.40430666112209,41.1288922382646,0.265174293483314,13.5403131145649,27.1573179315228,-0.407659923836979,1.65330065017075,0.795404348790636,-0.0825818277376907,8.06453634824222,15.1483923684279,0.0510543504950698,15.111839911909,30.4935238572446,0.637214741313725,18.5446250121852,38.1758736143247,1.01263585177467,23.835638180057,50.2160670494863
"2501",2015-10-08,"1",60,30,"Zinal",0.272205729,3.65274266362568,6.65285012897259,44.9563522977989,4.18549658624648,1.14273428834363,NA,-0.0159260132627506,NA,-0.018248828034213,NA,-0.00442193890433825,NA,0.0862658323220333,NA,0.0709283790485761,0.2926666665,0.195470263252075,5.50784745176822e-07,9.96771433183377e-06,5.97670435969969,0,5.97670435969969,2.30467065923539,0,5.97670435969969,5.81398755728189,47.4401586117393,5.74765982902399,41.1837394168884,0.431036939533023,12.5619179866391,25.0714585587734,-0.206529867332859,1.2640456608826,-0.230212080704731,0.0818504093148613,7.45308643241806,13.8975316363077,0.449574061339071,11.7893939626199,23.2044526914597,0.780232678835884,19.1489230633089,39.8805119194736,1.04862849960834,23.9587844134048,50.4041361913822
"2560",2015-10-09,"1",60,30,"Zinal",0.275691667,3.63404003062921,6.76536704052914,45.0428905762233,4.16406616703298,1.13770346224119,NA,-0.016226144802861,NA,-0.0185927342437847,NA,-0.00451672943428826,NA,0.0862179348632245,NA,0.0705626670917498,0.296177865,0.18581810969917,4.65262744187345e-07,9.90789097131061e-06,5.01838278058119,0,5.01838278058119,1.99762427943839,0,5.01838278058119,5.84442814566162,47.5027919834835,6.10541182245892,41.2390548075012,0.256468807262824,13.234959217741,27.0922083906129,-0.44238006890762,0.495595563120305,-1.79828217694737,-0.0792083232653488,4.31204731682491,7.1988547430939,0.0601924325933821,17.1498607049465,35.5566597517008,0.695712209016448,19.2867552987654,40.8518690504458,0.919220564951252,25.7181885370701,55.0165094113196
"2619",2015-10-10,"1",60,30,"Zinal",0.27165,3.61495867324363,6.87697662912876,45.127977975207,4.14220178633252,1.13254243128591,NA,-0.0165198431429724,NA,-0.0189292686856988,NA,-0.00461010917926796,NA,0.0860635339563726,NA,0.0700936760239395,0.293475,0.193248184647303,5.30195771325349e-07,9.84676401103641e-06,5.68347660829,0,5.68347660829,2.24684604495723,0,5.68347660829,5.8754438208498,47.5641375111578,6.47825465630435,41.2948512962982,0.316064034304188,13.9741829834795,28.5980948400358,-0.294554670752962,1.16905168796144,-0.0755187687180836,0.134596452942429,9.24767577770602,18.0189259479825,0.272596884388326,14.6818971037118,29.8814602929148,0.528986362022293,18.3643466746541,38.5252376758004,0.971802139450014,25.206343265864,53.7821790194143
"2678",2015-10-11,"1",60,30,"Zinal",0.27165,3.59549942214917,6.987546168861,45.2115443674732,4.11990439598038,1.12725062740619,NA,-0.0168064439226832,NA,-0.019257670267975,NA,-0.00470187123710457,NA,0.0858041487052815,NA,0.0695220922800009,0.293348698,0.193595384128631,5.33376651652135e-07,9.78433502901232e-06,5.68132460273012,0,5.68132460273012,2.29746621732721,0,5.68132460273012,5.90707110216117,47.6240716000568,6.86674356023058,41.3511002304615,0.337653974429349,14.6190910732237,30.1689867636034,-0.398676644382898,0.509884146253358,-1.58671240823499,-0.00667188236507713,8.86527339592189,17.1322031983099,0.332055008532212,15.4737998963551,32.5592972009455,0.620816747611421,20.6034888473739,43.3849276439706,1.09259438192476,25.3908575491297,54.542331927296
"2737",2015-10-12,"1",60,30,"Zinal",0.27165,3.57566379494965,7.096942470407,45.2935341377196,4.09717573492348,1.12182773732785,NA,-0.0170852933421279,NA,-0.0195771898892421,NA,-0.00479181057572028,NA,0.0854418555753901,NA,0.0688488381467662,0.292489844,0.195956341701245,5.55362058231058e-07,9.72060791083625e-06,5.87697602884424,0,5.87697602884424,2.28211893386598,0,5.87697602884424,5.9393472471784,47.6824671976097,7.27126824349324,41.4077464451381,0.891384958655025,6.02393229428632,10.7251091525817,0.225848488700373,-0.933376875497101,-5.13969409425821,0.832008479049593,0.240810193222993,-2.27506308963706,1.01687916306842,5.53329022581704,8.96563778303404,1.09615528123964,9.31742509073177,18.1677931937673,1.1911321666917,18.4165774567724,39.1296317729726
"2796",2015-10-13,"1",60,30,"Zinal",0.272306771,3.55545408307176,7.20503139756555,45.3739061280419,4.07401842879396,1.11627373170122,NA,-0.0173557518288303,NA,-0.0198870951689778,NA,-0.0048797229330764,NA,0.0849792525319515,NA,0.0680750271741125,0.295167448,0.188595708298755,4.88843211322052e-07,9.65558914084728e-06,5.13845613695592,0,5.13845613695592,2.18566051384643,0,5.13845613695592,5.97231002597827,47.7391940538631,7.6920147564904,41.4647193385413,0.521202876935206,10.7666768664196,21.9061881036143,-0.140101171194896,-0.00026464834450457,-2.4941699249797,0.321334956101414,4.69940235420657,8.17370806360202,0.575378798306641,8.77797618325213,17.8438719131304,0.83725175661204,15.2315886475141,32.0197174137163,1.03818647732832,25.2543330237107,54.7724512097393
"2855",2015-10-14,"1",60,30,"Zinal",0.27165,3.53487343768915,7.31167746020391,45.4526333074776,4.05043608836537,1.11058889349014,4.171796947,-0.0176171967511743,4.78025513651989,-0.0201866720242558,1.32112271981973,-0.00496540771398708,7.015,0.0844194315386365,50.435,0.0672019553745156,0.293475,0.193248184647303,5.30195771325349e-07,9.58928809001484e-06,5.53486348293391,0,5.53486348293391,2.24955970341161,0,5.53486348293391,6.00599746435079,47.7941190377883,8.12891975246563,41.5219412363086,0.530227478809481,13.0894590988744,27.0355379384891,0.163623496836171,4.26419373809965,7.08280571266088,0.44039403951752,10.7249175841589,21.0862881272772,0.506664784308639,13.4235198916824,27.8415069747764,0.60180748961173,15.9032156049631,33.4905243458419,0.914965197350127,20.4595710634976,43.9326413933119
"2914",2015-10-15,"1",60,30,"Zinal",0.27165,3.51392595336095,7.41674352364621,45.5297021695133,4.02643340538986,1.10477384521116,NA,-0.0178690240318193,NA,-0.0204752280799184,NA,-0.00504866747675994,NA,0.0837659361687143,NA,0.0662310055915269,0.293475,0.193248184647303,5.30195771325349e-07,9.52171729620106e-06,5.49586213938452,0,5.49586213938452,2.23243483555993,0,5.49586213938452,6.04044755552862,47.8471065148913,8.58161959124138,41.5793339315731,0.625466749864501,12.1752028514241,25.1613594819208,-0.0192531408436082,0.548498905020475,-1.47603611403693,0.410005394680265,8.11923383113414,16.1103276170175,0.685236736246695,12.2017025737676,25.1333806997413,0.830552551856303,16.8898767399917,35.9208622230759,1.10415998522989,26.6973744474182,58.4720151120229
"2973",2015-10-16,"1",60,30,"Zinal",0.276146354,3.49261674805748,7.52009067299009,45.6051118624127,4.00201624429569,1.09882957461489,NA,-0.0181106514111994,NA,-0.0207520968487894,NA,-0.00512930925326308,NA,0.0830227203896265,NA,0.0651636692075429,0.2974408855,0.182346113511411,4.36922017546149e-07,9.45289273236923e-06,4.49627585038734,0,4.49627585038734,1.90452243724761,0,4.49627585038734,6.0756979404135,47.8980187913804,9.04939742201023,41.6368240428299,0.433725512519998,12.6186651460304,26.7409142284085,0.107285625211981,-0.287684775396098,-3.06177659337288,0.260912543969878,7.63191935244852,15.512137803293,0.399669763201003,15.6014451536513,33.5843314031657,0.567452961453096,17.7957661311007,38.5602525790421,0.922416011024388,20.5017497668285,44.8180215123765
"3032",2015-10-17,"1",60,30,"Zinal",0.272458333,3.47095203825454,7.62157826832387,45.6788730580084,3.97719172823404,1.0927574584123,NA,-0.0183415198409271,NA,-0.0210166378050108,NA,-0.00520714509895305,NA,0.0821941012605852,NA,0.0640014833672832,0.2938791665,0.192137146032158,5.20106224277885e-07,9.38283405833963e-06,5.31263983493143,0,5.31263983493143,2.1293575046615,0,5.31263983493143,6.11178555683022,47.9467166297075,9.53113205432165,41.6943476584107,0.557557178912233,13.1322320418664,27.5938093668355,0.0704266215281417,-0.142367651449823,-2.86946825553918,0.248219873255268,4.77473644092604,8.34622464034983,0.552004857968276,16.2012646917888,34.6755739193187,0.784776709200534,19.5213612389349,42.5252925730821,1.11086742913459,24.4548254694161,53.0625272767961
