"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_derivative","N2ONvolume_derivative","N2ONarea_derivative","SP_derivative","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"4410",2015-11-09,"2",7.5,15,"Probus",0.243105729,0.29278801546989,13.9777722214386,42.2628646993723,0.335491260155382,0.0594136197907978,-0.000921513790639352,-0.00105591696537768,-0.000235466001464922,0.0283857018921101,-1.55967386394764e-05,0.243105729,0.331711429616183,3.2098314469473e-06,5.75840206265197e-07,2.01218774670707,0,2.01218774670707,12.0889829227258,0,2.01218774670707,11.887838990702,40.7394723876738,15.1,49.6,5.76026423851498,8.53351585506406,13.0629228728206,5.97782899314899,9.34820620388901,14.7377532276381,7.38098619838652,14.5793032423961,25.5020068704538,8.00800975581003,16.9143428360014,30.3028526437365,10.590890505324,26.552049037046,50.1286371608664
"4469",2015-11-10,"2",7.5,15,"Probus",0.244217188,0.292052996110267,14.0106498297843,42.2628184694827,0.334649037939412,0.0592057036753932,-0.000995459875481306,-0.00114064810328084,-0.000246891374123678,0.0280627860683903,-1.57704007910444e-05,0.244217188,0.32865607033195,3.11233814561645e-06,5.66039948136888e-07,1.91786549505418,0,1.91786549505418,11.932684255718,0,1.91786549505418,11.9400818896628,40.8519566657095,15.1,49.6,7.30097360979141,14.3366648017262,25.0162161426601,7.55292622660241,15.2697986574,26.9339573164916,7.55863928786224,15.2841160001764,26.9669996329245,8.787262565943,19.8281516774059,36.3163013971451,9.54127759248021,22.631712141959,42.0876750319498
"4528",2015-11-11,"2",7.5,15,"Probus",0.249269271,0.291160885961792,14.0424125635349,42.2627660225688,0.333626813182607,0.0589752973775808,-0.00106882295363595,-0.00122471121851308,-0.000258020535543472,0.0277306293354346,-1.59346757992845e-05,0.249269271,0.31476808283195,2.69516920228885e-06,5.5414514615723e-07,1.62590009505083,0,1.62590009505083,11.2253019718151,0,1.62590009505083,11.9915727218424,40.9574842175608,15.1,49.6,6.01041524455456,10.322923263542,17.0362400805367,6.53248912700334,12.2364077843351,20.97400138783,8.10386268032355,18.0210778296139,32.8850975847995,9.44359317735557,22.953302453869,43.0346252519445,10.6988582552405,27.5754458077945,52.5489938841547
"4587",2015-11-12,"2",7.5,15,"Probus",0.24558125,0.290105690478684,14.0730724276737,42.2627073746475,0.332417717032376,0.0587209885151402,-0.00114090484256757,-0.00130730630003468,-0.000268735158101269,0.0273896608617022,-1.61089246473105e-05,0.24558125,0.324906314834025,2.99554401595454e-06,5.40075873049119e-07,1.76122470751679,0,1.76122470751679,11.743412760198,0,1.76122470751679,12.0423185934609,41.0558899832123,15.1,49.6,7.14747247571197,13.78751930784,23.8859548133797,7.75572765553369,16.0133445504914,28.4702701669801,8.52150269415875,18.8178442957095,34.247776680527,10.4908011185418,26.0048141516577,49.0415478645696,10.8745461716694,27.4071459401434,51.9291963953377
"4646",2015-11-13,"2",7.5,15,"Probus",0.256392708,0.28888240375467,14.1026424990761,42.2626425415971,0.331016013469093,0.0584414358220349,-0.00121098660993681,-0.00138760944725954,-0.000278912472125558,0.0270403277098939,-1.62761331378406e-05,0.256392708,0.295186020539419,2.17574365776569e-06,5.23765383395598e-07,1.24059151235033,0,1.24059151235033,10.0829011163916,0,1.24059151235033,12.0923269822615,41.1469457910563,15.1,49.6,7.49935340631707,16.8673958082297,30.936680964145,7.56401962973645,17.1003080512713,31.4147489253127,8.04282060079121,18.8340066129673,34.9905801039475,8.1530493596577,19.2445968147832,35.8354996989978,10.2134527158767,26.7221405157478,51.2349688427082
"4705",2015-11-14,"2",7.5,15,"Probus",0.250380729,0.287487172965555,14.1311368959178,42.2625715391574,0.329417287732671,0.0581354178728222,-0.00127833553603756,-0.0014647812671482,-0.000288426348763838,0.0266830847164388,-1.64468618071186e-05,0.250380729,0.31171272629668,2.60895236227134e-06,5.05162306207397e-07,1.43476698302688,0,1.43476698302688,11.1188437015678,0,1.43476698302688,12.1416057306416,41.2303455207498,15.1,49.6,5.81180805886653,9.54593884451985,15.3856222319943,6.46487466996105,11.9142307871603,20.2690642603386,7.44510399594203,15.4391773355445,27.5286097898661,9.21355883695009,21.8313354714474,40.6948434107981,9.62496455783845,23.311722650131,43.7478081544225
"4764",2015-11-15,"2",7.5,15,"Probus",0.245682292,0.285917491212724,14.1585707453079,42.262494382929,0.327618667292367,0.057801889918692,-0.00134221367131479,-0.00153797604134002,-0.000297148580516392,0.026318403291941,-1.66158303870227e-05,0.245682292,0.324628554149378,2.98701660220238e-06,4.84233216169655e-07,1.5746226738677,0,1.5746226738677,11.8052001003642,0,1.5746226738677,12.1901630382077,41.3056988471088,15.1,49.6,4.32815281298234,3.39267772621746,2.38454253727514,6.25317787413632,10.3125100582587,16.6311037340194,6.28133026352866,10.4096507753813,16.8354451701879,7.63586702447954,15.2749276201596,26.8582847497877,8.94525865873962,19.9784568489167,36.5549727934188
"4823",2015-11-16,"2",7.5,15,"Probus",0.24315625,0.284172414528145,14.18496014921,42.2624110883735,0.325619070502049,0.0574400475114051,-0.00140188582093672,-0.00160635140206117,-0.000304950255160218,0.0259467613006655,-1.67853856633847e-05,0.24315625,0.331572549273859,3.20535416848714e-06,4.60965527041934e-07,1.60852849468754,0,1.60852849468754,12.2025027601093,0,1.60852849468754,12.2380074537023,41.3725360684279,15.1,49.6,5.86646125504699,8.4616292300804,12.6257835569057,6.74025238804047,11.5826118554917,19.0576406681033,8.9682421666806,19.5375952207404,35.4573194337679,10.7500103049037,25.9054302021909,48.5839812781691,11.1418194367515,27.3042664686899,51.4700918254366
"4882",2015-11-17,"2",7.5,15,"Probus",0.243459375,0.282252795834056,14.2103221487269,42.262321670813,0.323419474682991,0.0570493949450459,-0.00145662856066922,-0.00166907839763571,-0.000311703317599172,0.0255686498075476,-1.69449670999608e-05,0.243459375,0.33073926996888,3.17858234788407e-06,4.35370611120753e-07,1.50652680841112,0,1.50652680841112,12.1915365076862,0,1.50652680841112,12.2851478662634,41.4303262122083,15.1,49.6,7.79321790688434,15.3359922752304,26.8110961518552,9.18724648756013,20.2944183099222,37.0334700504657,9.87452237190738,22.7274793765743,42.0493355937747,10.7324012404879,25.7762626617677,48.3355591367507,11.5037363692885,28.5160408205379,53.9855513532915
"4941",2015-11-18,"2",7.5,15,"Probus",0.246541146,0.280161525852491,14.2346746868247,42.2622261454302,0.321023192170148,0.0566298159439965,-0.00150573922524897,-0.00172535186509567,-0.000317282191300465,0.0251845598775227,-1.71145223763228e-05,0.246541146,0.322267596576764,2.9152185737558e-06,4.07487011366541e-07,1.29321037483141,0,1.29321037483141,11.7792384384207,0,1.29321037483141,12.3315934959787,41.478509839908,15.1,49.6,8.10454272351634,16.8730859000246,30.179130591358,8.1281511784347,16.9676862009309,30.3726815486479,8.42857155260385,18.0234744101719,32.5522763973425,9.19642497898666,20.7556214954908,38.1929347436467,9.64627507945559,22.3300578671328,41.4332452030083
"5000",2015-11-19,"2",7.5,15,"Probus",0.242903646,0.277903768548288,14.2580365695876,42.2621245272682,0.318436140094617,0.0561816435136056,-0.00154854510301693,-0.00177440098613368,-0.000321565504007295,0.0247949957761964,-1.72834909562269e-05,0.242903646,0.332266948236514,3.22778425757323e-06,3.77383580643838e-07,1.32608629754728,0,1.32608629754728,12.2936067506422,0,1.32608629754728,12.3773538837088,41.5165466089553,15.1,49.6,6.61555606704577,11.0689755677345,17.9970370438834,6.7722690868151,11.6034843711522,19.0917102351844,7.66226580226143,14.7630589851128,25.6166828695173,8.28843716431436,16.9561741439263,30.1397941156371,9.89906841097075,22.6191384357308,41.8176341475478
"5059",2015-11-20,"2",7.5,15,"Probus",0.244975,0.275487176871832,14.280427426095,42.2620168312308,0.31566708759254,0.0557057254904368,-0.00158441263513552,-0.0018154997880529,-0.000324437893090932,0.0244004595690627,-1.74489393573829e-05,0.244975,0.326572873443983,3.04706658212964e-06,3.45162358291099e-07,1.14495827276527,0,1.14495827276527,11.7391343591404,0,1.14495827276527,12.4224388801586,41.5439756644457,15.1,49.6,5.38212160748108,7.34273965156354,10.5585652470759,6.27252766723014,10.4619500942049,16.9958199485626,7.69127922194544,15.4227497072769,27.2351320239238,8.81073738045627,19.3659268534766,35.3716991666338,9.25990506136588,20.92376928732,38.5842808830722
"5118",2015-11-21,"2",7.5,15,"Probus",0.242954167,0.272922073526868,14.3018676670227,42.2619030720821,0.312727862937973,0.0552034821195269,-0.00161275623895331,-0.00184797738345361,-0.000325791794287383,0.0240014588952319,-1.76149744549969e-05,0.242954167,0.332128067894191,3.223289459994e-06,3.10960980358244e-07,1.09116265153874,0,1.09116265153874,12.0808457880076,0,1.09116265153874,12.4668586341863,41.5604844782797,15.1,49.6,7.06237208295681,12.9113013566073,21.9444014594921,8.55884893881538,18.1284983086972,32.7109724535395,8.60941853820593,18.3009437356001,33.0660833436054,8.79032585795494,18.9392667160353,34.3838118075689,9.77242776027212,22.3576419171854,41.4390823074278
"5177",2015-11-22,"2",7.5,15,"Probus",0.24255,0.270221581366781,14.3223784420761,42.2617832644472,0.309633502957516,0.0546769519764664,-0.00163304749805496,-0.0018712280769964,-0.000325529253351886,0.0235985015404882,-1.7778662766779e-05,0.24255,0.333239107883817,3.25937069342143e-06,2.74954418223748e-07,0.975615623748905,0,0.975615623748905,12.2669215588196,0,0.975615623748905,12.5106235803455,41.5659792260598,15.1,49.6,6.93011074570246,12.3413149917327,20.7478570159578,7.91936406517886,15.8007763933322,27.8842018299454,8.01629847781373,16.1082164235271,28.5244609304691,9.07280543375018,19.7687830826641,36.0786097148476,9.85163776262591,22.4777177751461,41.671939347545
"5236",2015-11-23,"2",7.5,15,"Probus",0.243055208,0.267401688908263,14.3419815963671,42.2616574228119,0.306402328099172,0.054128822761164,-0.00164482267014254,-0.00188472070670988,-0.000323563687294169,0.0231920944105716,-1.7945284560851e-05,0.243055208,0.331850309958506,3.21431310154398e-06,2.37355852110173e-07,0.830562674436567,0,0.830562674436567,12.4199753932409,0,0.830562674436567,12.5537444256676,41.5606478142457,15.1,49.6,5.26015858497898,6.50846687706879,8.71737801549387,6.04650952386684,9.2258819201183,14.3285455996574,7.15443797618798,13.0542401572513,22.2333001918706,8.04997418901969,16.1594824891433,28.6414054661784,8.45815856786604,17.5704776808947,31.554364783231
"5295",2015-11-24,"2",7.5,15,"Probus",0.246136979,0.264481238367902,14.3606996258535,42.2615255615231,0.303055928724065,0.0535624439234306,-0.00164769103370926,-0.00188800738943473,-0.000319821578579069,0.0227827441178734,-1.81042793009691e-05,0.246136979,0.32337863656639,2.94885360110958e-06,1.98416511572022e-07,0.636964618996194,0,0.636964618996194,11.7737705068461,0,0.636964618996194,12.5962321356954,41.5450059589576,15.1,49.6,5.34501591688789,7.52459486442604,11.1318362045456,5.86021494233868,9.29450049276421,14.7886762609895,9.01813726748516,20.1813851320113,37.2702936257541,9.09957880845067,20.4546168112888,37.8346534030815,9.42165083387913,21.5600275277393,40.1157533533131
"5354",2015-11-25,"2",7.5,15,"Probus",0.245025521,0.261481826525963,14.3785556319633,42.2613876947891,0.29961905151117,0.052981818728562,-0.00164134112168944,-0.00188073133580386,-0.00031424400546465,0.0223709490610346,-1.82656208269191e-05,0.245025521,0.32643399310166,3.04274950585461e-06,1.58424353679504e-07,0.524774147973807,0,0.524774147973807,11.9924761370306,0,0.524774147973807,12.6380979197925,41.5199178420919,15.1,49.6,6.41610830663541,11.1056698459355,18.5176188271219,8.23491481987461,17.3498297067931,31.4122988612184,8.37274964676624,17.8095949195268,32.362515877333,8.6038272908203,18.615431113035,34.0285573907073,9.0582556319556,20.1750169987787,37.2524560093579
"5413",2015-11-26,"2",7.5,15,"Probus",0.243459375,0.25842761247805,14.3955732755288,42.2612438366798,0.29611937916948,0.0523915742087249,-0.00162554710636596,-0.00186263373934223,-0.000306788129369402,0.0219572079320448,-1.84281357457852e-05,0.243459375,0.33073926996888,3.17858234788407e-06,1.17701499707338e-07,0.407286252608624,0,0.407286252608624,12.2532986356826,0,0.407286252608624,12.6793532157566,41.4865859715834,15.1,49.6,6.26076988977657,10.4452665289495,17.1324175140332,10.167957445457,23.8073411755964,44.7390831142347,10.485100205963,24.9091449317436,47.0196918824402,11.2197546093264,27.4005023010138,52.1563108387851,11.5741012997944,28.6109304522611,54.6594528097481
"5472",2015-11-27,"2",7.5,15,"Probus",0.244924479,0.255345030752376,14.4117767301627,42.2610940011274,0.292587201713313,0.0517969084324918,-0.00160017354794479,-0.00183355946925593,-0.000297428355087397,0.0215420110624685,-1.85912373611092e-05,0.244924479,0.326711753786307,3.05138794438825e-06,7.66004100316782e-08,0.254456065707307,0,0.254456065707307,12.1087475927209,0,0.254456065707307,12.7200096737738,41.4465094859859,15.1,49.6,6.90806789080276,12.9311337917145,22.4082151067915,7.19405951395565,13.8714055037685,24.3549294011899,8.9527110022857,19.8922656080657,36.7888348262482,9.76703569015963,22.6434971208977,42.4766183963813,11.2311435501438,27.6405903958868,52.8013440804882
"5531",2015-11-28,"2",7.5,15,"Probus",0.242752083,0.252262413087659,14.427190635205,42.2609382019264,0.289054983076381,0.0512035156059195,-0.00156517913932841,-0.00179346113605528,-0.000286157401623922,0.0211258396900754,-1.87519921906013e-05,0.242752083,0.332683589263485,3.24129497555383e-06,3.5498841168784e-08,0.125261330301911,0,0.125261330301911,12.5100893893241,0,0.125261330301911,12.7600791397602,41.4014152465037,15.1,49.6,4.76010279892359,5.36233432188271,6.72016089103444,6.53423196690154,11.3860797739759,19.1674532844972,9.98684047972898,23.1142105112886,43.3976046216024,10.151447484825,23.6980530279638,44.6065353549076,10.4498348524,24.6945932290205,46.6690517929531
"5590",2015-11-29,"2",7.5,15,"Probus",0.24255,0.249209527076162,14.4418400483768,42.2607764527341,0.285556832465728,0.050617490628986,-0.00152061938291849,-0.00174240230921822,-0.000272987075672247,0.0207091700657154,-1.89092268413453e-05,0.24255,0.333239107883817,3.25937069342143e-06,-5.20630565117419e-09,-0.0184734370449882,0.0184734370449882,0,12.6003489993333,0,0,12.7995736381414,41.35317037808,15.1,49.6,7.16335211723695,13.5518934869539,23.6840204429335,7.3116267221515,14.0551887090911,24.7212207860266,7.75125922245997,15.5496341478147,27.8108319810987,8.47790248889813,17.9983627838239,32.8716580134905,8.94380455322888,19.5874469044366,36.1565757574763
"5649",2015-11-30,"2",7.5,15,"Probus",0.24255,0.246217044544091,14.455750398274,42.2606087670716,0.282127895205211,0.0500452157994585,-0.00146664767692095,-0.00168055880517237,-0.00025794876491993,0.0202924636261527,-1.90699816708374e-05,0.24255,0.333239107883817,3.25937069342143e-06,-4.51060727454589e-08,-0.160049034966275,0.160049034966275,0,12.6583292511846,0,0,12.838505354127,41.3036873794601,15.1,49.6,5.4590479577097,7.65414187066701,11.3870068094462,6.09600443947298,9.80279550508669,15.8278988522961,7.60758357419751,14.9188602475829,26.4026800186355,9.80078791481452,22.3275486926198,41.7196222453444,10.2644171751014,23.8915529888837,44.9490833587573
"5708",2015-12-01,"2",7.5,15,"Probus",0.24255,0.243315956634158,14.4689474368359,42.2604351583239,0.278803682507629,0.0494932333099183,-0.0014035151961733,-0.00160821843978247,-0.000241093704468591,0.0198761746211198,-1.92225227499174e-05,0.24255,0.333239107883817,3.25937069342143e-06,-8.37872448778909e-08,-0.297300715157904,0.297300715157904,0,12.7141023857282,0,0,12.8768866155448,41.2548330268572,15.1,49.6,6.83170600217444,12.1609751101195,20.6009602779806,7.81692713976355,15.4702667577696,27.4381819602736,8.04632379741554,16.2538103886562,29.0598761754431,8.79265259147794,18.7720650154927,34.2730996805474,10.5244964088177,24.6002474568386,46.3175845899817
"5767",2015-12-02,"2",7.5,15,"Probus",0.241034375,0.240536955768526,14.4814571919241,42.2602556397407,0.275619363296723,0.0489681079554035,-0.00133156937498428,-0.00152577930034598,-0.000222492877141355,0.0194607432196344,-1.93815174900354e-05,0.241034375,0.337405504408714,3.39719515610178e-06,-1.20840589752985e-07,-0.446907476194571,0.446907476194571,0,13.0038835001985,0,0,12.9147298743018,41.2083502707028,15.1,49.6,6.42909209500455,10.4739323682027,16.9204216853502,7.87735537563056,15.3437630319644,26.990110135768,8.32278577446066,16.8419057471312,30.0847937917877,8.99213757459428,19.096042639959,34.7477201848754,11.854073686268,28.7075861227651,54.6156301176893
"5826",2015-12-03,"2",7.5,15,"Probus",0.240377604,0.237909806758468,14.4933059201426,42.260070224437,0.272609043592941,0.0484762850029463,-0.00125125103323787,-0.0014337464958447,-0.000202236675444848,0.0190465950699768,-1.95358186584895e-05,0.240377604,0.339210943360996,3.45816641574388e-06,-1.55869243220424e-07,-0.586800672922264,0.586800672922264,0,13.1580185418514,0,0,12.9520476875443,41.1657989518792,15.1,49.6,6.42733401755465,10.2439161917941,16.2957076765182,7.26201885377648,13.0634498892425,22.1331780285806,9.11910920429163,19.2792203111286,34.9856654990672,10.4800807521902,23.8560834500152,44.450360519872,10.6909386462044,24.5540294641503,45.8931598938921
"5885",2015-12-04,"2",7.5,15,"Probus",0.252098438,0.235462730126666,14.504520060032,42.2598789253936,0.269805059893053,0.0480239484309935,-0.00116309002429736,-0.00133272715627421,-0.000180434224347312,0.018634147900025,-1.96907065234015e-05,0.252098438,0.30699080840249,2.47953355514017e-06,-1.88496931644456e-07,-0.508813426213004,0.508813426213004,0,11.3541569459344,0,0,12.9888526985941,41.1285174384037,15.1,49.6,7.03618033183876,13.8711498151208,24.4928827979525,7.45755134624221,15.279894032048,27.4072835977291,7.93840617193675,16.8879516201636,30.7344299957815,8.38907752686278,18.4041389258664,33.8654380700451,9.8007665902118,23.1250824882925,43.6284120202471
